year,temperature_2m,relative_humidity_2m,precipitation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm
1999,8.014378082191781,60.36569863013699,0.09577625570776256,7.19175799086758,7.18351598173516,0.3676043378995434,0.36751358447488586
2000,8.20207650273224,57.69429508196722,0.07215391621129326,7.4314207650273225,7.402231329690346,0.3468449453551913,0.3423512067395264
2001,8.182772602739727,58.37970410958905,0.07703196347031963,7.78642694063927,7.69466894977169,0.3552675799086758,0.351925
2002,8.590827397260274,61.80944657534246,0.11623287671232878,7.559851598173516,7.522385844748859,0.35778892694063924,0.35617602739726023
2003,7.603221917808218,60.010958904109586,0.0954337899543379,7.109178082191781,7.0325,0.3458344748858448,0.34216369863013696
2004,8.486284153005464,59.29996721311475,0.08295765027322405,7.712864298724955,7.723303734061931,0.3444804189435337,0.3415146857923497
2005,8.18955616438356,57.7668602739726,0.07084474885844749,8.178413242009132,8.148264840182648,0.3294575342465753,0.32056746575342465
2006,8.88076712328767,58.25548493150686,0.07971461187214611,8.301769406392694,8.15269406392694,0.3256690639269406,0.3187149543378996
2007,8.946542465753424,57.4101698630137,0.08,8.376689497716896,8.388801369863012,0.32111986301369866,0.3140456621004566
2008,8.770251366120219,55.84295081967213,0.051001821493624776,8.621755464480874,8.518055555555556,0.31083356102003645,0.2956450364298725
2009,8.244898630136985,58.7988602739726,0.08488584474885845,7.518127853881279,7.432351598173516,0.33911769406392694,0.3301216894977169
2010,8.279846575342466,60.17341369863014,0.07984018264840183,7.436404109589041,7.39554794520548,0.34692899543378997,0.34069600456621
2011,7.714608219178083,58.35266849315068,0.05263698630136986,7.770559360730594,7.628047945205479,0.3287102739726027,0.31733070776255706
2012,7.600502732240438,53.21593442622951,0.046994535519125684,8.37370218579235,8.309084699453551,0.2844310109289617,0.2699513888888889
2013,8.955736986301371,55.908865753424664,0.06146118721461187,8.584554794520548,8.570285388127854,0.2972658675799087,0.28427751141552515
2014,7.648679452054794,54.03173698630137,0.06958904109589041,8.199691780821919,8.083767123287672,0.29619292237442923,0.2867579908675799
2015,8.942717808219179,57.8693698630137,0.06757990867579909,8.069965753424658,8.057134703196347,0.3404610730593607,0.33431929223744294
2016,9.089377049180328,60.92431693989071,0.08965163934426229,8.392702641165755,8.317611566484517,0.35314264571949,0.3496335382513661
2017,10.736920547945205,53.25150684931507,0.07625570776255708,10.896210045662102,10.92703196347032,0.27616552511415526,0.26489851598173514
2018,9.68693698630137,53.54244383561644,0.07623287671232876,10.460981735159818,10.392066210045662,0.2719813926940639,0.25601004566210045
2019,11.394542465753425,52.52082191780822,0.06318493150684931,11.107899543378995,10.892317351598173,0.2726560502283105,0.2574906392694064
2020,10.233781420765029,52.64720218579235,0.0533811475409836,10.269159836065574,10.431067850637524,0.23253699908925318,0.21144615209471768
2021,11.192745205479453,47.435550684931506,0.058036529680365295,10.764760273972604,10.416586757990867,0.2344151826484018,0.2121601598173516
2022,11.378564383561644,53.56912876712329,0.07400684931506848,11.244634703196347,11.091609589041095,0.2718835616438356,0.2668632420091324
2023,11.19282191780822,54.15835616438356,0.06438356164383562,11.358116438356165,11.116232876712328,0.2727841324200913,0.26321210045662097
2024,10.441278688524589,59.12535519125683,0.07160746812386157,10.773428961748634,10.645013661202187,0.2871205601092896,0.275334927140255
2025,-5.425599999999999,73.63965714285715,0.027023809523809523,-1.6078571428571427,-1.3395238095238096,0.3462035714285714,0.30219285714285715
